# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
35.10848756     	-1.75983388e-04	5.31817020e-01	5.16401830e-02	2.56441081e-02	2.59960749e-02
35.11167837     	-1.75714853e-04	5.32525519e-01	5.22537440e-02	2.59511571e-02	2.63025868e-02
35.11486918     	-1.75516445e-04	5.32072871e-01	5.01115712e-02	2.48802692e-02	2.52313021e-02
35.11805999     	-1.75595968e-04	5.31879060e-01	5.05252387e-02	2.50870234e-02	2.54382153e-02
35.1212508      	-1.75959775e-04	5.31856061e-01	4.71979778e-02	2.34230291e-02	2.37749487e-02
35.12444161     	-1.76412933e-04	5.32014442e-01	5.45235741e-02	2.70853741e-02	2.74382000e-02
35.12763242     	-1.76606069e-04	5.32832813e-01	5.00998840e-02	2.48733359e-02	2.52265481e-02
35.13082323     	-1.76808868e-04	5.32767900e-01	5.58004303e-02	2.77234063e-02	2.80770240e-02
35.13401404     	-1.76897405e-04	5.32084458e-01	5.44756946e-02	2.70609499e-02	2.74147447e-02
35.13720485     	-1.76732980e-04	5.32505661e-01	5.28882181e-02	2.62673761e-02	2.66208420e-02
35.14039566     	-1.76048593e-04	5.32373614e-01	4.96513724e-02	2.46496376e-02	2.50017348e-02
35.14358647     	-1.75639406e-04	5.33033732e-01	5.01762980e-02	2.49125096e-02	2.52637884e-02
35.14677728     	-1.75739219e-04	5.32181342e-01	5.06497634e-02	2.51491425e-02	2.55006209e-02
35.14996809     	-1.75975601e-04	5.31752965e-01	4.90677946e-02	2.43579217e-02	2.47098729e-02
35.1531589      	-1.76104401e-04	5.31683163e-01	4.92027500e-02	2.44252706e-02	2.47774794e-02
35.15634971     	-1.76413983e-04	5.32189548e-01	5.22195707e-02	2.59333714e-02	2.62861993e-02
35.15954052     	-1.76436692e-04	5.32747094e-01	5.53369415e-02	2.74920340e-02	2.78449074e-02
35.16273133     	-1.76563720e-04	5.33310247e-01	5.11124000e-02	2.53796363e-02	2.57327637e-02
35.16592214     	-1.76627696e-04	5.32770843e-01	5.38559650e-02	2.67513548e-02	2.71046102e-02
35.16911295     	-1.76455208e-04	5.32616695e-01	5.13064579e-02	2.54767738e-02	2.58296842e-02
35.17230377     	-1.76127266e-04	5.32268417e-01	5.06170846e-02	2.51324150e-02	2.54846696e-02
35.17549458     	-1.76044209e-04	5.31326208e-01	4.91970038e-02	2.44224577e-02	2.47745461e-02
35.17868539     	-1.76076609e-04	5.32160404e-01	5.32325179e-02	2.64401823e-02	2.67923356e-02
35.1818762      	-1.76034970e-04	5.31904232e-01	5.00272928e-02	2.48376114e-02	2.51896814e-02
35.18506701     	-1.75886221e-04	5.33066634e-01	5.41076777e-02	2.68779526e-02	2.72297250e-02
35.18825782     	-1.76216509e-04	5.32538156e-01	4.89745857e-02	2.43110763e-02	2.46635093e-02
35.19144863     	-1.76699216e-04	5.32361435e-01	5.15261878e-02	2.55863947e-02	2.59397931e-02
35.19463944     	-1.77075386e-04	5.33294504e-01	5.30500644e-02	2.63479568e-02	2.67021076e-02
35.19783025     	-1.76888560e-04	5.33087751e-01	5.25964862e-02	2.61213545e-02	2.64751316e-02
35.20102106     	-1.76558019e-04	5.32012459e-01	5.17649902e-02	2.57059371e-02	2.60590531e-02
35.20421187     	-1.75967340e-04	5.32374546e-01	4.97530204e-02	2.47005428e-02	2.50524775e-02
35.20740268     	-1.75598462e-04	5.31995437e-01	5.13623784e-02	2.55055908e-02	2.58567877e-02
35.21059349     	-1.75720039e-04	5.32481533e-01	5.21136530e-02	2.58811065e-02	2.62325465e-02
35.2137843      	-1.75991119e-04	5.32863816e-01	5.14178374e-02	2.55329276e-02	2.58849098e-02
35.21697511     	-1.76126242e-04	5.33205455e-01	5.20956299e-02	2.58716887e-02	2.62239412e-02
35.22016592     	-1.76422763e-04	5.32697989e-01	4.91638987e-02	2.44055266e-02	2.47583721e-02
35.22335673     	-1.76801366e-04	5.32171189e-01	5.25182876e-02	2.60823424e-02	2.64359451e-02
35.22654754     	-1.77123843e-04	5.31846643e-01	5.40451228e-02	2.68454375e-02	2.71996852e-02
35.22973835     	-1.76869149e-04	5.31698222e-01	5.14909056e-02	2.55685837e-02	2.59223220e-02
35.23292916     	-1.76497049e-04	5.32419551e-01	5.18014246e-02	2.57242152e-02	2.60772093e-02
35.23611997     	-1.76142734e-04	5.33073576e-01	5.09162122e-02	2.52819634e-02	2.56342488e-02
35.23931078     	-1.75917075e-04	5.32917803e-01	5.25073944e-02	2.60777801e-02	2.64296143e-02
35.2425016      	-1.75708208e-04	5.32508774e-01	4.91762672e-02	2.44124254e-02	2.47638418e-02
35.24569241     	-1.76105466e-04	5.32311721e-01	5.03661599e-02	2.50069745e-02	2.53591854e-02
35.24888322     	-1.76574506e-04	5.31888355e-01	5.20769102e-02	2.58618806e-02	2.62150296e-02
35.25207403     	-1.76747822e-04	5.31231419e-01	5.36311796e-02	2.66388420e-02	2.69923376e-02
35.25526484     	-1.76528755e-04	5.32424429e-01	5.15860795e-02	2.56165110e-02	2.59695685e-02
35.25845565     	-1.76548882e-04	5.32009409e-01	4.82935055e-02	2.39702039e-02	2.43233016e-02
35.26164646     	-1.76478487e-04	5.32448702e-01	5.28315842e-02	2.62393136e-02	2.65922706e-02
35.26483727     	-1.76401455e-04	5.31896626e-01	4.94584430e-02	2.45528200e-02	2.49056229e-02
35.26802808     	-1.76255592e-04	5.32832115e-01	5.12243671e-02	2.54359280e-02	2.57884391e-02
35.27121889     	-1.76719141e-04	5.31838282e-01	5.31804852e-02	2.64135235e-02	2.67669618e-02
35.2744097      	-1.76765891e-04	5.32413741e-01	5.53922115e-02	2.75193399e-02	2.78728716e-02
35.27760051     	-1.76626018e-04	5.31996208e-01	5.14430468e-02	2.55448974e-02	2.58981494e-02
35.28079132     	-1.76228854e-04	5.32187939e-01	5.00825398e-02	2.48650410e-02	2.52174988e-02
35.28398213     	-1.76117627e-04	5.32469226e-01	4.88137791e-02	2.42307719e-02	2.45830072e-02
35.28717294     	-1.76188911e-04	5.31878680e-01	4.91304002e-02	2.43890112e-02	2.47413890e-02
35.29036375     	-1.76340583e-04	5.32175943e-01	5.16738209e-02	2.56605699e-02	2.60132510e-02
35.29355456     	-1.76461030e-04	5.31756524e-01	5.25554767e-02	2.61012773e-02	2.64541994e-02
35.29674537     	-1.76706706e-04	5.31685951e-01	5.51944880e-02	2.74205373e-02	2.77739507e-02
35.29993618     	-1.76637813e-04	5.32181389e-01	4.99978661e-02	2.48222952e-02	2.51755708e-02
35.30312699     	-1.76683838e-04	5.31599618e-01	5.23201051e-02	2.59833687e-02	2.63367364e-02
35.3063178      	-1.76767045e-04	5.32805770e-01	5.20951064e-02	2.58707862e-02	2.62243202e-02
35.30950862     	-1.76563931e-04	5.32799870e-01	5.11319924e-02	2.53894323e-02	2.57425601e-02
35.31269943     	-1.76363207e-04	5.32220573e-01	5.08304261e-02	2.52388499e-02	2.55915763e-02
35.31589024     	-1.76280718e-04	5.32747794e-01	4.95925937e-02	2.46200161e-02	2.49725776e-02
35.31908105     	-1.76347234e-04	5.32069304e-01	5.14728537e-02	2.55600796e-02	2.59127741e-02
35.32227186     	-1.76613786e-04	5.32078049e-01	4.98909789e-02	2.47688757e-02	2.51221032e-02
35.32546267     	-1.76710664e-04	5.31973236e-01	5.32585935e-02	2.64525861e-02	2.68060074e-02
35.32865348     	-1.76648996e-04	5.32057799e-01	5.38333801e-02	2.67400411e-02	2.70933391e-02
35.33184429     	-1.76378412e-04	5.32345262e-01	5.21247074e-02	2.58859753e-02	2.62387321e-02
35.3350351      	-1.76089908e-04	5.32176469e-01	4.85373627e-02	2.40925915e-02	2.44447713e-02
35.33822591     	-1.76224378e-04	5.33040932e-01	5.15133315e-02	2.55804414e-02	2.59328901e-02
35.34141672     	-1.76613418e-04	5.32502242e-01	5.13219409e-02	2.54843571e-02	2.58375839e-02
35.34460753     	-1.76949534e-04	5.32719485e-01	5.26309451e-02	2.61385230e-02	2.64924221e-02
35.34779834     	-1.77163053e-04	5.32385966e-01	5.26143551e-02	2.61300145e-02	2.64843406e-02
35.35098915     	-1.77414996e-04	5.32690124e-01	5.29081346e-02	2.62766523e-02	2.66314823e-02
35.35417996     	-1.77302496e-04	5.31961291e-01	5.42082886e-02	2.69268418e-02	2.72814468e-02
35.35737077     	-1.76665106e-04	5.32472418e-01	5.18759491e-02	2.57613095e-02	2.61146397e-02
35.36056158     	-1.75962832e-04	5.32575002e-01	4.82997790e-02	2.39739267e-02	2.43258524e-02
35.36375239     	-1.75485760e-04	5.32292406e-01	4.95023488e-02	2.45756887e-02	2.49266602e-02
35.3669432      	-1.75863246e-04	5.32303008e-01	4.92998941e-02	2.44740838e-02	2.48258103e-02
35.37013401     	-1.76511980e-04	5.32129502e-01	4.94184185e-02	2.45326972e-02	2.48857212e-02
35.37332482     	-1.77349013e-04	5.32153285e-01	5.18982612e-02	2.57717816e-02	2.61264796e-02
35.37651563     	-1.77850178e-04	5.32089515e-01	5.63534674e-02	2.79988835e-02	2.83545839e-02
35.37970645     	-1.77670777e-04	5.32475034e-01	5.26247571e-02	2.61347078e-02	2.64900493e-02
35.38289726     	-1.77108271e-04	5.33189282e-01	5.29644911e-02	2.63051373e-02	2.66593538e-02
35.38608807     	-1.76530267e-04	5.32209502e-01	5.05420886e-02	2.50945140e-02	2.54475746e-02
35.38927888     	-1.76112690e-04	5.32016112e-01	5.14226529e-02	2.55352138e-02	2.58874391e-02
35.39246969     	-1.76243382e-04	5.32311714e-01	4.88721237e-02	2.42598185e-02	2.46123052e-02
35.3956605      	-1.76693831e-04	5.31843910e-01	5.16802853e-02	2.56634488e-02	2.60168365e-02
35.39885131     	-1.77104912e-04	5.31269751e-01	5.17191236e-02	2.56824569e-02	2.60366667e-02
35.40204212     	-1.77091264e-04	5.31990809e-01	5.20278337e-02	2.58368256e-02	2.61910081e-02
35.40523293     	-1.77171489e-04	5.32021090e-01	5.05777217e-02	2.51116894e-02	2.54660324e-02
35.40842374     	-1.77002017e-04	5.32736793e-01	5.09058392e-02	2.52759176e-02	2.56299216e-02
35.41161455     	-1.76916695e-04	5.33128851e-01	5.09697810e-02	2.53079738e-02	2.56618072e-02
35.41480536     	-1.77035535e-04	5.31963582e-01	5.33372334e-02	2.64915812e-02	2.68456522e-02
35.41799617     	-1.77227898e-04	5.32273637e-01	5.41978862e-02	2.69217152e-02	2.72761710e-02
35.42118698     	-1.76926395e-04	5.31468369e-01	5.10509112e-02	2.53485292e-02	2.57023820e-02
35.42437779     	-1.76914904e-04	5.31870229e-01	5.01786839e-02	2.49124271e-02	2.52662569e-02
35.4275686      	-1.77106534e-04	5.31408175e-01	5.38746684e-02	2.67602277e-02	2.71144408e-02
35.43075941     	-1.77061889e-04	5.32099797e-01	5.07621575e-02	2.52040169e-02	2.55581406e-02
35.43395022     	-1.76702372e-04	5.33009686e-01	4.94381642e-02	2.45423797e-02	2.48957845e-02
35.43714103     	-1.76817497e-04	5.32182392e-01	5.03304630e-02	2.49884140e-02	2.53420490e-02
35.44033184     	-1.77147957e-04	5.32392627e-01	5.36304995e-02	2.66381018e-02	2.69923977e-02
35.44352265     	-1.77553395e-04	5.32251365e-01	5.44275408e-02	2.70362170e-02	2.73913238e-02
35.44671347     	-1.77075375e-04	5.31802759e-01	5.06675575e-02	2.51567034e-02	2.55108541e-02
35.44990428     	-1.76656664e-04	5.32567181e-01	5.23485034e-02	2.59975950e-02	2.63509084e-02
35.45309509     	-1.76457381e-04	5.32276816e-01	5.12133587e-02	2.54302220e-02	2.57831367e-02
35.4562859      	-1.76179563e-04	5.32157491e-01	4.87748861e-02	2.42112635e-02	2.45636226e-02
35.45947671     	-1.76116364e-04	5.32004021e-01	4.81332848e-02	2.38905260e-02	2.42427588e-02
35.46266752     	-1.76694806e-04	5.32267831e-01	4.93357190e-02	2.44911647e-02	2.48445543e-02
35.46585833     	-1.77453814e-04	5.32645622e-01	5.37100399e-02	2.66775661e-02	2.70324737e-02
35.46904914     	-1.78126911e-04	5.32478399e-01	5.34643090e-02	2.65540276e-02	2.69102814e-02
35.47223995     	-1.77945118e-04	5.32726054e-01	5.51146828e-02	2.73793963e-02	2.77352865e-02
35.47543076     	-1.77694207e-04	5.32408417e-01	5.22262788e-02	2.59354452e-02	2.62908336e-02
35.47861932     	-1.77266100e-04	5.32207445e-01	5.16975039e-02	2.56714858e-02	2.60260180e-02
35.48180788     	-1.77044047e-04	5.31200903e-01	5.26556763e-02	2.61507941e-02	2.65048822e-02
35.48499644     	-1.76711103e-04	5.32209192e-01	5.09177513e-02	2.52821645e-02	2.56355867e-02
35.48818501     	-1.76294281e-04	5.31844182e-01	4.74238010e-02	2.35356062e-02	2.38881948e-02
35.49137357     	-1.76037113e-04	5.31476339e-01	4.84835630e-02	2.40657444e-02	2.44178186e-02
35.49456213     	-1.76731622e-04	5.32403128e-01	5.03958821e-02	2.50212094e-02	2.53746727e-02
35.49775069     	-1.77492308e-04	5.32716423e-01	5.40382433e-02	2.68416293e-02	2.71966140e-02
35.50093925     	-1.77818430e-04	5.32485385e-01	5.28214565e-02	2.62329098e-02	2.65885467e-02
35.50412782     	-1.77705044e-04	5.32439312e-01	5.31075612e-02	2.63760756e-02	2.67314857e-02
35.50731638     	-1.77658237e-04	5.32109649e-01	5.04128683e-02	2.50287759e-02	2.53840924e-02
35.51050494     	-1.77414538e-04	5.31685842e-01	5.39249867e-02	2.67850788e-02	2.71399079e-02
35.5136935      	-1.77148144e-04	5.31412575e-01	5.03904995e-02	2.50181016e-02	2.53723979e-02
35.51688206     	-1.76829957e-04	5.31593549e-01	5.13838642e-02	2.55151021e-02	2.58687621e-02
35.52007063     	-1.76878402e-04	5.32036635e-01	4.91017016e-02	2.43739724e-02	2.47277292e-02
35.52325919     	-1.76889515e-04	5.32423516e-01	4.96505713e-02	2.46483961e-02	2.50021752e-02
35.52644775     	-1.77306627e-04	5.32809249e-01	5.23707328e-02	2.60080598e-02	2.63626730e-02
35.52963631     	-1.77490594e-04	5.33667333e-01	5.38614312e-02	2.67532250e-02	2.71082062e-02
35.53282487     	-1.77621356e-04	5.32865472e-01	5.23138155e-02	2.59792864e-02	2.63345291e-02
35.53601343     	-1.77530541e-04	5.32953984e-01	5.27585064e-02	2.62017226e-02	2.65567837e-02
35.539202       	-1.77376435e-04	5.32395155e-01	5.19870411e-02	2.58161441e-02	2.61708970e-02
35.54239056     	-1.77053311e-04	5.31996422e-01	4.97117202e-02	2.46788068e-02	2.50329134e-02
35.54557912     	-1.77013172e-04	5.32109910e-01	5.10476200e-02	2.53467968e-02	2.57008232e-02
35.54876768     	-1.76762751e-04	5.31503627e-01	5.14659876e-02	2.55562311e-02	2.59097566e-02
35.55195624     	-1.76815032e-04	5.31958555e-01	4.77016216e-02	2.36739958e-02	2.40276258e-02
35.55514481     	-1.77064227e-04	5.32093579e-01	4.93674568e-02	2.45066642e-02	2.48607926e-02
35.55833337     	-1.77764564e-04	5.32657091e-01	5.17549596e-02	2.56997152e-02	2.60552443e-02
35.56152193     	-1.78286489e-04	5.32838915e-01	5.59210642e-02	2.77822456e-02	2.81388186e-02
35.56471049     	-1.78414088e-04	5.32511093e-01	5.34055138e-02	2.65243428e-02	2.68811710e-02
35.56789905     	-1.78082359e-04	5.32737630e-01	5.12627208e-02	2.54532780e-02	2.58094428e-02
35.57108761     	-1.77762338e-04	5.31903916e-01	5.05342450e-02	2.50893602e-02	2.54448848e-02
35.57427618     	-1.77322034e-04	5.32352688e-01	4.84345222e-02	2.40399391e-02	2.43945831e-02
35.57746474     	-1.77174878e-04	5.32263689e-01	5.03813745e-02	2.50135124e-02	2.53678621e-02
35.5806533      	-1.77189842e-04	5.32184390e-01	5.11457192e-02	2.53956698e-02	2.57500494e-02
35.58384186     	-1.77589178e-04	5.32248061e-01	5.29346199e-02	2.62897208e-02	2.66448991e-02
35.58703042     	-1.77694411e-04	5.31996851e-01	5.30840583e-02	2.63643347e-02	2.67197235e-02
35.59021899     	-1.77639976e-04	5.32316903e-01	4.84610400e-02	2.40528800e-02	2.44081600e-02
35.59340755     	-1.77884962e-04	5.31754102e-01	4.96882493e-02	2.46662397e-02	2.50220096e-02
35.59659611     	-1.78565270e-04	5.32253143e-01	5.31538916e-02	2.63983805e-02	2.67555111e-02
35.59978467     	-1.78630197e-04	5.32154647e-01	5.27232398e-02	2.61829897e-02	2.65402501e-02
35.60297323     	-1.78433036e-04	5.32090896e-01	5.18373786e-02	2.57402563e-02	2.60971224e-02
35.60616179     	-1.78079587e-04	5.32151238e-01	5.37536800e-02	2.66987604e-02	2.70549196e-02
35.60935036     	-1.77690363e-04	5.31315914e-01	5.23103407e-02	2.59774800e-02	2.63328607e-02
35.61253892     	-1.76999930e-04	5.32743759e-01	5.01943368e-02	2.49201685e-02	2.52741683e-02
35.61572748     	-1.76473819e-04	5.32534618e-01	4.66835908e-02	2.31653216e-02	2.35182692e-02
35.61891604     	-1.76838901e-04	5.31851058e-01	4.88393725e-02	2.42428473e-02	2.45965251e-02
35.6221046      	-1.77713026e-04	5.32053555e-01	4.90386887e-02	2.43416313e-02	2.46970574e-02
35.62529317     	-1.78571729e-04	5.31873031e-01	5.41762576e-02	2.69095571e-02	2.72667005e-02
35.62848173     	-1.78850959e-04	5.32075706e-01	5.36701292e-02	2.66562136e-02	2.70139155e-02
35.63167029     	-1.78799110e-04	5.31719349e-01	5.36766632e-02	2.66595325e-02	2.70171307e-02
35.63485885     	-1.78660774e-04	5.31427256e-01	5.49104087e-02	2.72765436e-02	2.76338651e-02
35.63804741     	-1.77678432e-04	5.32083219e-01	4.96365470e-02	2.46405951e-02	2.49959520e-02
35.64123597     	-1.77080775e-04	5.32804376e-01	4.95738135e-02	2.46098260e-02	2.49639875e-02
35.64442454     	-1.77117552e-04	5.32093234e-01	5.03539244e-02	2.49998446e-02	2.53540797e-02
35.6476131      	-1.77459262e-04	5.32108753e-01	4.81416680e-02	2.38933747e-02	2.42482933e-02
35.65080166     	-1.77953184e-04	5.31622732e-01	5.22077117e-02	2.59259027e-02	2.62818090e-02
35.65399022     	-1.78369030e-04	5.31940033e-01	5.29124149e-02	2.62778384e-02	2.66345765e-02
35.65717878     	-1.78452484e-04	5.31745472e-01	5.07399177e-02	2.51915064e-02	2.55484114e-02
35.66036735     	-1.78451771e-04	5.31741983e-01	5.26997252e-02	2.61714108e-02	2.65283144e-02
35.66355591     	-1.78351610e-04	5.31820096e-01	5.06727606e-02	2.51580287e-02	2.55147319e-02
35.66674447     	-1.78049369e-04	5.31997502e-01	5.15253086e-02	2.55846049e-02	2.59407037e-02
35.66993303     	-1.77676701e-04	5.31793995e-01	4.96590211e-02	2.46518338e-02	2.50071872e-02
35.67312159     	-1.77706566e-04	5.32225966e-01	5.31978320e-02	2.64212094e-02	2.67766226e-02
35.67631015     	-1.78024735e-04	5.31526868e-01	5.23470296e-02	2.59954901e-02	2.63515396e-02
35.67949872     	-1.78012592e-04	5.31783765e-01	5.30535266e-02	2.63487507e-02	2.67047759e-02
35.68268728     	-1.78105414e-04	5.31179418e-01	5.02161630e-02	2.49299761e-02	2.52861869e-02
35.68587584     	-1.78661951e-04	5.31398444e-01	5.04763216e-02	2.50594989e-02	2.54168228e-02
35.6890644      	-1.78987828e-04	5.31951718e-01	5.08626343e-02	2.52523293e-02	2.56103050e-02
35.69225296     	-1.78681507e-04	5.32399037e-01	5.16255333e-02	2.56340852e-02	2.59914482e-02
35.69544153     	-1.78222614e-04	5.32402430e-01	5.07120178e-02	2.51777863e-02	2.55342315e-02
35.69863009     	-1.77953328e-04	5.33128405e-01	5.22259748e-02	2.59350340e-02	2.62909407e-02
35.70181865     	-1.77658990e-04	5.31823717e-01	4.98967490e-02	2.47707155e-02	2.51260335e-02
35.70500721     	-1.77729765e-04	5.31582407e-01	5.47135210e-02	2.71790307e-02	2.75344902e-02
35.70819577     	-1.77825493e-04	5.31313817e-01	4.91106524e-02	2.43775007e-02	2.47331517e-02
35.71138434     	-1.78180625e-04	5.30970866e-01	5.12025590e-02	2.54230989e-02	2.57794601e-02
35.7145729      	-1.78153073e-04	5.31286857e-01	4.66828019e-02	2.31632479e-02	2.35195540e-02
35.71776146     	-1.78501862e-04	5.31814556e-01	5.17887477e-02	2.57158720e-02	2.60728757e-02
35.72095002     	-1.78743698e-04	5.32240483e-01	5.19738780e-02	2.58081953e-02	2.61656827e-02
35.72413858     	-1.78607727e-04	5.33317141e-01	5.38030495e-02	2.67229170e-02	2.70801325e-02
35.72732714     	-1.78542324e-04	5.32164884e-01	5.27182162e-02	2.61805658e-02	2.65376504e-02
35.73051571     	-1.78605203e-04	5.31864932e-01	5.15903295e-02	2.56165596e-02	2.59737700e-02
35.73370427     	-1.78462897e-04	5.31786846e-01	5.01834140e-02	2.49132441e-02	2.52701699e-02
35.73689283     	-1.78454444e-04	5.31213469e-01	5.28831702e-02	2.62631307e-02	2.66200396e-02
35.74008139     	-1.78224144e-04	5.31145337e-01	4.99265746e-02	2.47850632e-02	2.51415114e-02
35.74326995     	-1.77917929e-04	5.32244287e-01	4.91851611e-02	2.44146626e-02	2.47704985e-02
35.74645852     	-1.77819820e-04	5.31390840e-01	4.84899687e-02	2.40671645e-02	2.44228042e-02
35.74964708     	-1.78188825e-04	5.32257664e-01	5.13512872e-02	2.54974548e-02	2.58538324e-02
35.75283564     	-1.79041303e-04	5.31725150e-01	5.18671715e-02	2.57545444e-02	2.61126271e-02
35.7560242      	-1.79756893e-04	5.32255909e-01	5.56732202e-02	2.76568532e-02	2.80163670e-02
35.75921276     	-1.79898997e-04	5.31728515e-01	5.29766628e-02	2.63084324e-02	2.66682304e-02
35.76240132     	-1.79425253e-04	5.31657301e-01	5.41347957e-02	2.68879726e-02	2.72468231e-02
35.76558989     	-1.78559742e-04	5.32670758e-01	4.81146165e-02	2.38787485e-02	2.42358680e-02
35.76877845     	-1.77818279e-04	5.32784960e-01	5.04382795e-02	2.50413214e-02	2.53969580e-02
35.77196701     	-1.77676013e-04	5.31829976e-01	4.90894500e-02	2.43670490e-02	2.47224010e-02
35.77515557     	-1.78104777e-04	5.32167704e-01	4.86644165e-02	2.41541035e-02	2.45103130e-02
35.77834413     	-1.78583790e-04	5.31223742e-01	4.93497678e-02	2.44963001e-02	2.48534677e-02
35.7815327      	-1.79500528e-04	5.32054495e-01	5.41419915e-02	2.68914952e-02	2.72504963e-02
35.78472126     	-1.80013586e-04	5.32385607e-01	5.47491687e-02	2.71945708e-02	2.75545979e-02
35.78790982     	-1.79798087e-04	5.32311933e-01	5.22250927e-02	2.59327482e-02	2.62923444e-02
35.79109838     	-1.79047015e-04	5.32520470e-01	5.19075129e-02	2.57747094e-02	2.61328035e-02
35.79428694     	-1.78589419e-04	5.32425852e-01	5.01892771e-02	2.49160492e-02	2.52732280e-02
35.7974755      	-1.78470076e-04	5.32154424e-01	5.07266176e-02	2.51848387e-02	2.55417789e-02
35.80066407     	-1.78753424e-04	5.32004865e-01	5.01891785e-02	2.49158358e-02	2.52733427e-02
35.80385263     	-1.79068813e-04	5.31388822e-01	5.11373897e-02	2.53896261e-02	2.57477637e-02
35.80704119     	-1.79242666e-04	5.30891940e-01	5.22771233e-02	2.59593190e-02	2.63178043e-02
35.81022975     	-1.79192326e-04	5.31851850e-01	5.30860074e-02	2.63638114e-02	2.67221960e-02
35.81341831     	-1.79276814e-04	5.32621270e-01	5.24016444e-02	2.60215454e-02	2.63800990e-02
35.81660688     	-1.79239532e-04	5.32869380e-01	4.99492565e-02	2.47953887e-02	2.51538678e-02
35.81979544     	-1.79417201e-04	5.32912831e-01	4.87468272e-02	2.41939964e-02	2.45528308e-02
35.822984       	-1.79563437e-04	5.32406624e-01	5.17860127e-02	2.57134429e-02	2.60725698e-02
